
---------- Begin Simulation Statistics ----------
simSeconds                                   0.075034                       # Number of seconds simulated (Second)
simTicks                                  75033976000                       # Number of ticks simulated (Tick)
finalTick                                 75033976000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    289.81                       # Real time elapsed on the host (Second)
hostTickRate                                258904578                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16960232                       # Number of bytes of host memory used (Byte)
simInsts                                    140591068                       # Number of instructions simulated (Count)
simOps                                      140648803                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   485109                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     485308                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         75033977                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.533704                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.873699                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       149726251                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1190613                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      147112786                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 461594                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             10268060                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6138833                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               72146                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            75008958                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.961270                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.721927                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::DirectCond      1241230     93.64%     96.62% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond        44702      3.37%     99.99% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     99.99% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond           86      0.01%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total      1325519                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return      1484495      7.13%      7.13% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect      1418943      6.81%     13.94% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect        65557      0.31%     14.25% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond     15827014     75.99%     90.24% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond      1930697      9.27%     99.51% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     99.51% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond       101398      0.49%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total     20828104                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect        35828      3.61%      3.61% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect           84      0.01%      3.62% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond       912870     91.94%     95.55% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond        44081      4.44%     99.99% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.99% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond           81      0.01%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total       992944                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget     10950388     41.02%     41.02% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB     13767185     51.57%     92.60% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS      1809573      6.78%     99.38% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect       166752      0.62%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total     26693898                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch       314443     23.72%     23.72% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return      1011068     76.28%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect            2      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect            6      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total      1325519                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted          20241246                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken      9694311                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect           1325519                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss         161629                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted      1175244                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted        150275                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups             26693898                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates              1175069                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                17754508                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.665115                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted          163250                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups          183722                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits             166752                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses            16970                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return      1809573      6.78%      6.78% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect      1768847      6.63%     13.41% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect        68654      0.26%     13.66% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond     20241246     75.83%     89.49% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond      2690510     10.08%     99.57% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     99.57% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond       115068      0.43%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total     26693898                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return      1747764     19.55%     19.55% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect        58506      0.65%     20.21% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect        68654      0.77%     20.97% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond      6882217     76.99%     97.96% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond        67181      0.75%     98.71% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     98.71% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond       115068      1.29%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total       8939390                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect        39412      3.35%      3.35% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      3.35% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond      1090955     92.84%     96.20% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond        44702      3.80%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total      1175069                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect        39412      3.35%      3.35% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      3.35% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond      1090955     92.84%     96.20% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond        44702      3.80%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total      1175069                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED  75033976000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.indirectBranchPred.lookups       183722                       # Number of lookups (Count)
system.cpu.branchPred.indirectBranchPred.hits       166752                       # Number of hits of a tag (Count)
system.cpu.branchPred.indirectBranchPred.misses        16970                       # Number of misses (Count)
